price,lotsize,bedrooms,bathrms,stories,driveway,recroom,fullbase,gashw,airco,garagepl,prefarea,error_1,error_decile_1,abs_error_decile_1,relative_error_1,prediction,error,error_decile,abs_error_decile,relative_error
155000.0,7500,3,3,one,yes,no,yes,no,yes,2,yes,-36382.96575527919,3,4,-0.23472881132438186,155510.19369362644,510.1936936264392,4,0,0.003291572216944769
141000.0,8100,4,1,two,yes,yes,yes,no,yes,2,yes,-38122.22945733313,3,4,-0.2703704216832137,134927.68705022798,-6072.312949772022,3,2,-0.04306604928916328
62500.0,3900,3,1,two,yes,no,no,no,no,0,no,-13088.72209747933,5,1,-0.2094195535596693,62641.896803785254,141.89680378525372,4,0,0.0022703488605640594
70000.0,2970,3,1,three,yes,no,no,no,no,0,no,-17896.275530539642,5,2,-0.2556610790077092,67554.88613364835,-2445.1138663516467,4,1,-0.03493019809073781
73000.0,3000,3,1,two,yes,no,yes,no,no,0,no,-22878.93126534445,4,2,-0.3134100173334856,74671.62478833552,1671.6247883355245,5,0,0.022898969703226364
80000.0,10500,2,1,one,yes,no,no,no,no,1,no,-10657.571508889436,5,1,-0.13321964386111795,80887.39935434921,887.3993543492106,4,0,0.011092491929365133
80000.0,5500,3,2,two,yes,no,no,no,no,1,no,-7292.6294806579535,6,0,-0.09115786850822442,80284.0562449715,284.0562449715071,4,0,0.003550703062143839
88000.0,4500,3,1,four,yes,no,no,no,yes,0,no,-7713.727262338711,6,0,-0.08765599161748534,85165.13077585377,-2834.8692241462268,3,1,-0.03221442300166167
49000.0,3850,3,1,one,yes,no,no,no,no,0,no,-4246.280785208568,6,0,-0.08665879153486873,47301.13609432661,-1698.8639056733882,4,0,-0.03467069195251812
52000.0,4130,3,2,two,yes,no,no,no,no,2,no,19180.931665072625,8,2,0.36886407048216585,51585.19100893741,-414.8089910625931,4,0,-0.007977095981972944
59500.0,4046,3,1,two,yes,no,yes,no,no,1,no,-2468.5377813920422,6,0,-0.041488029939362056,56273.60781934966,-3226.392180650342,3,1,-0.054225078666392305
60000.0,4079,3,1,three,yes,no,no,no,no,0,no,-4023.573931579376,6,0,-0.06705956552632293,57512.292299938825,-2487.7077000611753,4,1,-0.04146179500101959
64000.0,4000,3,1,two,yes,no,no,no,no,2,no,-7724.131328969335,6,0,-0.12068955201514586,64098.761330876834,98.76133087683411,4,0,0.001543145794950533
64500.0,9860,3,1,one,yes,no,no,no,no,0,no,1241.038069391274,6,0,0.019240900300639904,63664.07547970635,-835.9245202936509,4,0,-0.012960070082072107
68500.0,7000,3,1,two,yes,no,yes,no,no,0,no,-4410.665804712284,6,0,-0.06438928182061728,70256.12142849181,1756.1214284918096,5,0,0.025636809175062916
78500.0,7980,3,1,one,yes,no,no,no,no,2,no,-12808.662565111648,5,1,-0.16316767598868342,80259.19438378284,1759.194383782844,5,0,0.022410119538634955
86000.0,6800,2,1,one,yes,yes,yes,no,no,2,no,-17774.368708656228,5,2,-0.2066787059146073,87204.71605509307,1204.7160550930712,4,0,0.014008326222012455
86900.0,4300,6,2,two,yes,no,no,no,no,0,no,-15967.128830907779,5,2,-0.1837414134741977,83749.85741878688,-3150.14258121312,3,1,-0.03625020231545593
75000.0,10269,3,1,one,yes,no,no,no,no,1,yes,4121.7112197776005,7,0,0.054956149597034674,73619.75968168776,-1380.240318312237,4,0,-0.018403204244163158
78000.0,6100,3,1,three,yes,yes,no,no,yes,0,yes,11574.447288137148,7,1,0.14839034984791216,76003.32404764873,-1996.6759523512737,4,0,-0.02559840964552915
95000.0,6420,3,2,three,yes,no,no,no,yes,0,yes,5449.49716701539,7,0,0.05736312807384621,94349.82927678483,-650.1707232151675,4,0,-0.006843902349633342
97000.0,12090,4,2,two,yes,no,no,no,no,2,yes,12563.729990749212,7,1,0.12952298959535272,95259.42188938416,-1740.5781106158393,4,0,-0.017944104233152982
107000.0,6600,3,1,four,yes,no,no,no,yes,3,yes,-912.5857564759353,6,0,-0.00852883884556949,104010.11898856724,-2989.8810114327644,3,1,-0.027942813190960415
130000.0,6600,4,2,two,yes,yes,yes,no,yes,1,yes,-21166.926704495883,4,2,-0.1628225131115068,127907.04422925004,-2092.9557707499625,4,0,-0.016099659774999713
145000.0,8580,4,3,four,yes,no,no,no,yes,2,yes,-4462.573568338295,6,0,-0.03077636943681583,145740.8412270019,740.8412270018889,4,0,0.0051092498413923375
175000.0,9960,3,2,two,yes,no,yes,no,no,2,yes,-70912.94492423926,0,9,-0.40521682813851007,161846.5452645912,-13153.454735408799,1,5,-0.07516259848805028
72000.0,10700,3,1,two,yes,yes,yes,no,no,0,no,9703.485470916246,7,1,0.13477063154050342,67010.92428771003,-4989.075712289967,3,2,-0.06929271822624954
84900.0,15600,3,1,one,yes,no,no,no,yes,2,no,20553.20656754142,8,2,0.24208723872251378,82064.69246833591,-2835.3075316640898,3,1,-0.03339584842949458
99000.0,13200,2,1,one,yes,no,yes,yes,no,1,no,-1401.394129779248,6,0,-0.014155496260396444,98597.18877897602,-402.81122102397785,4,0,-0.0040688002123634125
114000.0,9000,4,2,four,yes,no,no,no,yes,2,no,4858.273997417069,7,0,0.04261643857383394,108606.05831076702,-5393.9416892329755,3,2,-0.047315277975727855
120000.0,7950,5,2,two,yes,no,yes,yes,no,2,no,-12869.32839088222,5,1,-0.10724440325735184,118525.84254283091,-1474.1574571690871,4,0,-0.01228464547640906
145000.0,16200,5,3,two,yes,no,no,no,no,0,no,-19951.66883693461,5,2,-0.1375977161167904,142973.8235916385,-2026.176408361498,4,0,-0.01397363040249309
79000.0,6100,3,2,one,yes,no,yes,no,no,2,yes,7124.723536779362,7,0,0.09018637388328306,82571.6949091804,3571.694909180398,5,1,0.04521132796430884
82000.0,6360,3,1,one,yes,yes,yes,no,yes,2,yes,8427.39557984157,7,1,0.10277311682733622,84149.95594408657,2149.9559440865705,5,0,0.026218974927885007
85000.0,6420,3,1,one,yes,no,yes,no,yes,0,yes,-5571.970294786908,6,0,-0.06555259170337539,87997.53830836936,2997.5383083693596,5,1,0.03526515656905129
100500.0,6360,4,2,three,yes,no,no,no,yes,2,yes,8146.581435079075,7,1,0.08106051179183159,96269.15032450728,-4230.849675492718,3,1,-0.04209800672132058
122000.0,6540,4,2,two,yes,yes,yes,no,yes,2,yes,-10118.758620408262,5,1,-0.08294064442957591,112196.81222216385,-9803.187777836152,2,4,-0.08035399817898485
126500.0,6420,3,2,two,yes,no,no,no,yes,1,yes,-28732.879053524186,4,3,-0.2271373838223256,124495.3655140752,-2004.6344859248056,4,0,-0.015846912932211903
133000.0,6550,4,2,two,yes,no,no,no,yes,1,yes,-32887.68630807467,3,4,-0.24727583690281707,127441.49051364446,-5558.509486355542,3,2,-0.04179330440868829
140000.0,5750,3,2,four,yes,yes,no,no,yes,1,yes,-24251.62620773929,4,3,-0.17322590148385206,137794.2819774497,-2205.7180225503107,4,0,-0.01575512873250222
190000.0,7420,4,2,three,yes,no,no,no,yes,2,yes,-77651.8282178534,0,9,-0.4086938327255442,188449.23993292305,-1550.7600670769461,4,0,-0.008161895089878664
84000.0,7160,3,1,one,yes,no,yes,no,no,2,yes,-8624.780482724527,5,1,-0.10267595812767294,83760.37371474983,-239.6262852501677,4,0,-0.002852693872025806
97000.0,4000,3,2,two,yes,no,yes,no,yes,0,yes,-7088.721162426635,6,0,-0.07307959961264572,92934.17665107123,-4065.823348928767,3,1,-0.041915704628131614
103500.0,9000,4,2,four,yes,yes,no,no,yes,1,yes,25488.813597003318,8,3,0.24626873040582917,103043.65579560935,-456.34420439065434,4,0,-0.0044091227477357905
112500.0,6550,3,1,two,yes,no,yes,no,yes,0,yes,-28135.046297845023,4,3,-0.2500893004252891,115008.07834551504,2508.0783455150377,5,1,0.022294029737911447
140000.0,13200,3,1,two,yes,no,yes,no,yes,2,yes,-25897.420837549842,4,3,-0.1849815774110703,138554.43607584861,-1445.5639241513854,4,0,-0.010325456601081324
74700.0,7085,3,1,one,yes,yes,yes,no,no,2,yes,5106.820264432376,7,0,0.06836439443684572,74186.45165157969,-513.5483484203141,4,0,-0.00687481055448881
78000.0,6600,4,2,two,yes,yes,yes,no,no,0,yes,14423.057799358241,8,1,0.18491099742766975,78137.37356369998,137.37356369997724,4,0,0.0017611995346150928
78900.0,6900,3,1,one,yes,yes,yes,no,no,0,yes,-6254.596145116069,6,0,-0.07927244797358769,78979.02945525135,79.02945525135146,4,0,0.001001640750967699
83900.0,11460,3,1,three,yes,no,no,no,no,2,yes,13061.47798268593,7,1,0.15567911779125065,76096.2154448195,-7803.784555180493,2,3,-0.09301292676019658
85000.0,7020,3,1,one,yes,no,yes,no,yes,2,yes,3038.6536563021073,7,0,0.035748866544730674,84449.79056858088,-550.2094314191199,4,0,-0.006473052134342587
85000.0,6540,3,1,one,yes,yes,yes,no,no,2,yes,-7096.355904578755,6,0,-0.08348654005386771,84933.43075240933,-66.56924759066897,4,0,-7.831676187137525E-4
86000.0,8000,3,1,one,yes,yes,yes,no,yes,2,yes,10154.384418700763,7,1,0.11807423742675306,84580.59276942158,-1419.4072305784211,4,0,-0.016504735239283967
86900.0,9620,3,1,one,yes,no,yes,no,no,2,yes,-2934.2972244357516,6,0,-0.033766366219053524,84881.4757118253,-2018.5242881746963,4,0,-0.023228127596947024
94500.0,10500,3,2,one,yes,no,yes,no,yes,1,yes,16884.44690762642,8,2,0.17867139584789865,92795.51707005347,-1704.4829299465346,4,0,-0.01803685640155063
96000.0,5020,3,1,four,yes,no,no,no,yes,0,yes,-5203.126811416936,6,0,-0.054199237618926414,95928.8645496449,-71.13545035509742,4,0,-7.409942745322648E-4
106000.0,7440,3,2,four,yes,no,no,no,no,1,yes,-2195.8632053147303,6,0,-0.020715690616176702,106138.92026092336,138.92026092336164,4,0,0.0013105684992769965
72000.0,6600,3,1,one,yes,yes,yes,no,no,0,yes,-402.2160546634841,6,0,-0.00558633409254839,73246.62300422785,1246.6230042278476,4,0,0.01731420839205344
74500.0,7200,3,1,two,yes,yes,yes,no,no,1,yes,6933.671199899778,7,0,0.09306941207919166,73291.50664991637,-1208.4933500836341,4,0,-0.016221387249444753
77000.0,6710,3,2,two,yes,yes,yes,no,no,1,yes,17173.65304754376,8,2,0.223034455162906,77017.79117141916,17.791171419157763,4,0,2.3105417427477616E-4
80750.0,6660,4,2,two,yes,yes,yes,no,no,1,yes,15140.27384726482,8,1,0.18749565135931665,78606.2993446799,-2143.7006553201063,4,0,-0.026547376536471906
82900.0,7000,3,1,one,yes,no,yes,no,no,2,yes,-8083.511101149823,6,1,-0.09750918095476264,83616.25004318042,716.2500431804219,4,0,0.00863992814451655
85000.0,7231,3,1,two,yes,yes,yes,no,yes,0,yes,6436.556621371361,7,0,0.07572419554554542,83500.9923189824,-1499.007681017596,4,0,-0.017635384482559954
92500.0,7410,3,1,one,yes,yes,yes,no,yes,2,yes,1594.0652632575075,6,0,0.017233137981162244,88716.82939762597,-3783.170602374026,3,1,-0.04089914164728677
76000.0,7800,3,1,one,yes,no,yes,no,yes,2,yes,14762.46542112538,8,1,0.1942429660674392,75838.24506577034,-161.7549342296552,4,0,-0.002128354397758621
77500.0,6825,3,1,one,yes,yes,yes,no,yes,0,yes,8035.822307645853,7,1,0.10368802977607551,80354.95668035834,2854.956680358344,5,1,0.03683815071430121
80000.0,6360,3,1,three,yes,no,no,no,no,0,yes,-7363.4446116142935,6,0,-0.09204305764517867,80660.56604426818,660.5660442681838,4,0,0.008257075553352297
80000.0,6600,4,2,one,yes,no,yes,no,no,0,yes,3246.5967053431523,7,0,0.0405824588167894,83512.23561468087,3512.2356146808743,5,1,0.04390294518351093
86000.0,6900,3,2,one,yes,yes,yes,no,no,0,yes,1096.4982214553456,6,0,0.012749979319248206,85599.82085015651,-400.17914984349045,4,0,-0.0046532459284126795
87000.0,6600,3,1,one,yes,yes,yes,no,no,2,yes,-8886.831922669284,5,1,-0.10214749336401475,85066.95937750171,-1933.0406224982871,4,0,-0.022218857729865368
87500.0,6420,3,1,three,yes,no,yes,no,no,0,yes,-10801.270068927683,5,1,-0.12344308650203066,87041.21928870639,-458.7807112936134,4,0,-0.005243208129069868
89000.0,6600,3,2,one,yes,no,yes,no,yes,0,yes,5507.69601751295,7,0,0.06188422491587584,88756.59577977384,-243.40422022616258,4,0,-0.0027348788789456468
89900.0,6600,3,2,three,yes,no,no,no,yes,0,yes,11178.069112743833,7,1,0.12433892227746199,89637.45547539323,-262.5445246067684,4,0,-0.002920406280386745
90000.0,9000,3,1,one,yes,no,yes,no,no,1,yes,-11457.070436830836,5,1,-0.12730078263145372,95212.6481269803,5212.648126980304,5,2,0.057918312522003385
95000.0,6500,3,2,three,yes,no,no,no,yes,0,yes,5728.862476228023,7,0,0.06030381553924235,94349.82927678483,-650.1707232151675,4,0,-0.006843902349633342
112000.0,6360,3,2,four,yes,no,no,no,yes,0,yes,-2072.663515533757,6,0,-0.018505924245837118,111614.00659239049,-385.9934076095087,4,0,-0.003446369710799185
31900.0,5300,3,1,one,no,no,no,no,yes,0,yes,32730.129419221776,9,4,1.0260228658063253,53909.40546548367,22009.405465483673,9,9,0.6899500145919647
52000.0,2850,3,2,two,no,no,yes,no,no,0,yes,13708.94369125567,7,1,0.2636335325241475,50957.206102857155,-1042.7938971428448,4,0,-0.020053728791208553
90000.0,6400,3,1,one,yes,yes,yes,no,yes,1,yes,-2690.6138315492135,6,0,-0.029895709239435707,92478.509191971,2478.5091919709957,5,1,0.027538991021899953
100000.0,11175,3,1,one,yes,no,yes,no,yes,1,yes,-709.5026624633174,6,0,-0.007095026624633174,99544.44929788077,-455.5507021192316,4,0,-0.004555507021192316
91700.0,6750,2,1,one,yes,yes,yes,no,no,2,yes,-14954.246085874547,5,1,-0.163077928962645,92397.33917722617,697.3391772261675,4,0,0.007604571180219929
174500.0,7500,4,2,two,yes,no,yes,no,yes,3,yes,-60702.1885684032,1,7,-0.34786354480460285,161207.97838130285,-13292.021618697152,1,6,-0.0761720436601556
94700.0,6000,3,1,two,yes,no,no,yes,no,1,yes,-11028.017091204398,5,1,-0.11645213401482997,94422.50112631853,-277.4988736814703,4,0,-0.0029302943366575534
68000.0,10240,2,1,one,yes,no,no,no,yes,2,yes,25539.232673354927,8,3,0.37557695107874894,67779.22610188232,-220.7738981176808,4,0,-0.0032466749723188354
80000.0,5136,3,1,two,yes,yes,yes,no,yes,0,yes,4120.677586365258,7,0,0.05150846982956573,81774.67420934966,1774.6742093496578,5,0,0.022183427616870723
61100.0,3400,3,1,two,yes,no,yes,no,no,2,yes,5628.005353752553,7,0,0.09211138058514816,58074.81516501799,-3025.1848349820066,3,1,-0.04951202675911631
62900.0,2880,3,1,two,yes,no,no,no,no,0,yes,-8355.903848900954,6,1,-0.13284425832910898,63202.69208134688,302.69208134688233,4,0,0.004812274743193678
65500.0,3840,3,1,two,yes,no,no,no,no,1,yes,-4345.828072352131,6,0,-0.06634852018858216,62356.22011167918,-3143.7798883208234,3,1,-0.04799663951634845
66000.0,2870,2,1,two,yes,yes,yes,no,no,0,yes,-4835.89234521061,6,0,-0.0732710961395547,60897.590263417806,-5102.4097365821945,3,2,-0.07730923843306355
49500.0,5320,2,1,one,yes,no,no,no,no,1,yes,10448.250660631478,7,1,0.21107577092184804,51967.57454817967,2467.5745481796694,5,1,0.049849990872316556
50000.0,3512,2,1,one,yes,no,no,no,no,1,yes,3634.5946724257374,7,0,0.07269189344851475,49056.33826893554,-943.6617310644579,4,0,-0.018873234621289158
53500.0,3480,2,1,one,yes,no,no,no,no,0,yes,-3234.8435172564277,6,0,-0.06046436480853136,53730.98885223496,230.98885223495745,4,0,0.0043175486399057465
58550.0,3600,3,1,one,yes,no,yes,no,yes,0,yes,11030.4025554674,7,1,0.18839287028979335,56969.915461685065,-1580.0845383149353,4,0,-0.026986926358922893
64500.0,3520,2,1,two,yes,no,no,no,no,0,yes,-9612.205493178772,5,1,-0.14902644175470964,63098.40073530474,-1401.5992646952582,4,0,-0.02173022115806602
65000.0,5320,3,1,two,yes,yes,yes,no,no,0,yes,6610.894367405563,7,0,0.10170606719085482,66324.60342021391,1324.6034202139126,4,0,0.020378514157137116
69000.0,6040,3,1,one,yes,no,no,no,no,2,yes,-1388.545372478664,6,0,-0.02012384597795165,74338.59425740875,5338.594257408753,5,2,0.07737093126679352
73000.0,11410,2,1,two,yes,no,no,no,no,0,yes,9440.198127918193,7,1,0.12931778257422183,71745.79835160277,-1254.2016483972257,4,0,-0.017180844498592134
75000.0,8400,3,1,two,yes,yes,yes,no,yes,2,yes,27034.166334235313,9,3,0.3604555511231375,74206.66917297104,-793.3308270289563,4,0,-0.010577744360386084
75000.0,5300,4,2,one,yes,no,no,no,yes,0,yes,13006.58330000934,7,1,0.17342111066679122,75024.62219348716,24.622193487157347,4,0,3.2829591316209795E-4
132000.0,7800,3,2,two,yes,no,no,no,no,0,yes,-45823.84296575196,2,5,-0.3471503254981209,130229.41572356039,-1770.5842764396075,4,0,-0.013413517245754602
60000.0,3520,3,1,two,yes,no,no,no,no,0,yes,-3220.981375199801,6,0,-0.05368302291999668,58855.67799065877,-1144.322009341231,4,0,-0.019072033489020517
65000.0,5360,3,1,two,yes,no,no,no,no,2,yes,4719.804868685198,7,0,0.0726123825951569,64942.29611012217,-57.70388987782644,4,0,-8.877521519665607E-4
69000.0,6862,3,1,two,yes,no,no,no,yes,2,yes,19117.211979301355,8,2,0.2770610431782805,71563.63553138182,2563.6355313818203,5,1,0.03715413813596841
51900.0,3520,3,1,one,yes,no,no,no,no,2,yes,6911.447387323067,7,0,0.13316854310834425,52251.49183240797,351.4918324079699,4,0,0.006772482319999421
57000.0,4050,2,1,two,yes,yes,yes,no,no,0,yes,8284.745965675873,7,1,0.1453464204504539,57177.442573716275,177.44257371627464,4,0,0.00311302760905745
65000.0,3520,3,1,one,yes,no,no,no,no,0,yes,-12703.936744671126,5,1,-0.1954451806872481,62201.75672975589,-2798.2432702441074,3,1,-0.04304989646529396
79500.0,4400,4,1,two,yes,no,no,no,yes,2,yes,1910.968706261221,6,0,0.024037342217122278,75410.48783393807,-4089.5121660619334,3,1,-0.05144040460455262
72500.0,5720,2,1,two,yes,no,no,no,yes,0,yes,3222.663940317696,7,0,0.04445053710783029,73899.924765478,1399.9247654780047,5,0,0.019309307110041442
104900.0,11440,4,1,two,yes,no,yes,no,no,1,yes,-11462.249018394912,5,1,-0.1092683414527637,103809.19477215751,-1090.8052278424875,4,0,-0.010398524574284914
114900.0,7482,3,2,three,yes,no,no,yes,no,1,yes,-5661.612084932101,6,0,-0.04927425661385641,105441.35588559674,-9458.644114403258,2,4,-0.0823206624404113
120000.0,5500,4,2,two,yes,no,yes,no,yes,1,yes,-19701.705430713497,5,2,-0.16418087858927913,124314.62254697684,4314.62254697684,5,1,0.035955187891473665
58000.0,4320,3,1,two,yes,no,no,no,no,2,yes,8088.055848920834,7,1,0.13944923877449714,58531.502567156014,531.5025671560143,4,0,0.009163837364758867
67000.0,5400,2,1,two,yes,no,no,no,no,0,yes,-5547.120726681656,6,0,-0.0827928466668904,67269.09235300691,269.09235300691216,4,0,0.0040163037762225694
67000.0,4320,3,1,one,yes,no,no,no,no,0,yes,-11910.283652544691,5,1,-0.17776542764992076,65294.49160839792,-1705.5083916020812,4,0,-0.025455349128389274
69000.0,4815,2,1,one,yes,no,no,no,yes,0,yes,-920.6114896216604,6,0,-0.013342195501763195,68400.3685823717,-599.6314176283049,4,0,-0.008690310400410217
73000.0,6100,3,1,one,yes,no,yes,no,yes,0,yes,5310.568468362515,7,0,0.07274751326523993,77200.70495125462,4200.704951254622,5,1,0.05754390344184414
73500.0,7980,3,1,one,yes,no,no,no,no,1,yes,-2371.628690069163,6,0,-0.03226705700774372,74286.61298770468,786.6129877046769,4,0,0.010702217519791522
74900.0,6050,3,1,one,yes,no,yes,no,no,0,yes,-9916.358280044158,5,1,-0.13239463658269904,78936.08346084873,4036.083460848735,5,1,0.053886294537366285
75000.0,3800,3,1,two,yes,yes,yes,no,no,1,yes,-5439.354441637566,6,0,-0.07252472588850088,70793.07787185822,-4206.922128141785,3,1,-0.056092295041890464
79500.0,5400,5,1,two,yes,yes,yes,no,yes,0,yes,9325.03134272492,7,1,0.11729599173238893,79122.08283399184,-377.9171660081629,4,0,-0.004753675044127835
120900.0,6000,3,2,four,yes,yes,yes,no,yes,0,yes,-3683.651121669769,6,0,-0.030468578343008843,119197.43587616918,-1702.5641238308162,4,0,-0.014082416243431069
44555.0,2398,3,1,one,yes,no,no,no,no,0,yes,3822.964793621548,7,0,0.08580327221684543,45332.37993844323,777.3799384432277,4,0,0.017447647591588546
47000.0,2145,3,1,two,yes,no,yes,no,no,0,yes,8830.077933485009,7,1,0.18787399858478743,48173.35589610629,1173.3558961062881,4,0,0.024965019066091238
47600.0,2145,3,1,two,yes,no,yes,no,no,0,yes,8230.077933485009,7,1,0.17290079692195395,49287.22676200611,1687.2267620061102,5,0,0.035445940378279625
49000.0,2145,3,1,three,yes,no,no,no,no,0,yes,8917.49565924456,7,1,0.18198970733152162,51139.76690776316,2139.766907763158,5,0,0.04366871240332976
49000.0,2610,3,1,two,yes,no,yes,no,no,0,yes,8453.888793283499,7,1,0.1725283427200714,49904.15972411954,904.1597241195414,4,0,0.01845223926774574
49000.0,1950,3,2,two,yes,no,yes,no,no,0,yes,20600.219358850605,8,2,0.420412639976543,48106.73167914353,-893.2683208564704,4,0,-0.0182299657317647
49500.0,2145,3,1,three,yes,no,no,no,no,0,yes,8417.49565924456,7,1,0.17005041735847595,51139.76690776316,1639.766907763158,5,0,0.03312660419723552
52000.0,2275,3,1,three,yes,no,no,yes,yes,0,yes,34498.735349270224,9,4,0.6634372182551966,51576.123986383354,-423.87601361664565,4,0,-0.00815146180032011
54000.0,2856,3,1,three,yes,no,no,no,no,0,yes,6400.354844871923,7,0,0.11852508971985043,53262.39281394115,-737.607186058849,4,0,-0.013659392334423131
55000.0,2015,3,1,two,yes,no,yes,no,no,0,yes,376.1093060144631,6,0,0.006838351018444783,56433.69503529318,1433.6950352931817,5,0,0.02606718245987603
55000.0,2176,2,1,two,yes,yes,no,no,no,0,yes,-112.03696340742317,6,0,-0.002037035698316785,54151.44733042986,-848.552669570141,4,0,-0.015428230355820746
56000.0,2145,4,2,one,yes,no,yes,no,no,0,yes,11689.44104856407,7,1,0.20874001872435838,56697.08906328095,697.0890632809533,4,0,0.01244801898715988
60000.0,2145,3,1,three,yes,no,no,no,no,1,yes,1175.1877252416598,6,0,0.019586462087360996,59645.3204450164,-354.67955498360243,4,0,-0.005911325916393374
60500.0,2787,3,1,one,yes,no,yes,no,no,0,yes,-6910.970829554855,6,0,-0.11423092280255959,61376.52948519871,876.5294851987128,4,0,0.014488090664441533
50000.0,9500,3,1,two,yes,no,no,no,no,3,yes,37434.6516864366,9,4,0.748693033728732,50949.61026703268,949.61026703268,4,0,0.0189922053406536
64900.0,4990,4,2,two,yes,yes,yes,no,no,0,yes,21900.830951453798,8,2,0.3374550223644653,63068.86742662072,-1831.1325733792764,4,0,-0.028214677555921056
93000.0,6670,3,1,three,yes,no,yes,no,no,0,yes,-15428.25347763818,5,1,-0.16589519868428151,91527.4795024188,-1472.520497581194,4,0,-0.015833553737432192
85000.0,6254,4,2,one,yes,no,yes,no,no,1,yes,296.03380899556214,6,0,0.003482750694065437,86396.51068818658,1396.5106881865795,5,0,0.016429537508077408
61500.0,10360,2,1,one,yes,no,no,no,no,1,yes,16048.265141028009,8,2,0.2609474006671221,60737.601033570194,-762.398966429806,4,0,-0.012396731161460261
88500.0,5500,3,2,one,yes,yes,yes,no,no,2,yes,222.9894422282814,6,0,0.002519654714443858,83832.71399111202,-4667.2860088879825,3,2,-0.05273769501568342
88000.0,5450,4,2,one,yes,no,yes,no,yes,0,yes,4383.043815560173,7,0,0.04980731608591106,84118.2550227116,-3881.7449772883992,3,1,-0.04411073837827727
89000.0,5500,3,1,three,yes,no,no,no,no,1,yes,-16108.929619653107,5,2,-0.18099920920958548,83943.07004829076,-5056.929951709244,3,2,-0.05681943765965443
89500.0,6000,4,1,three,yes,yes,yes,no,no,0,yes,-7683.208099771335,6,0,-0.0858459005561043,85324.93838727594,-4175.061612724065,3,1,-0.046648733103062175
95000.0,5700,3,1,one,yes,yes,yes,no,yes,2,yes,-6877.368221162746,6,0,-0.07239334969644995,95387.00231841735,387.00231841734785,4,0,0.004073708614919451
95500.0,6600,2,2,four,yes,no,yes,no,no,0,yes,4074.535424753558,7,0,0.04266529240579642,92850.40634484176,-2649.5936551582417,4,1,-0.027744436179667452
51500.0,4000,2,1,one,yes,no,no,no,no,0,yes,581.0309926257542,6,0,0.011282155196616586,53637.56393496038,2137.5639349603807,5,0,0.04150609582447341
62900.0,4880,3,1,one,yes,no,no,no,no,2,yes,660.6576439380005,6,0,0.010503301175484906,62923.57827291238,23.57827291238209,4,0,3.748533054432765E-4
118500.0,4880,4,2,two,yes,no,no,no,yes,1,yes,-24219.4371378886,4,3,-0.20438343576277299,120747.6013024623,2247.6013024622953,5,1,0.018967099598837935
42900.0,8050,2,1,one,yes,no,no,no,no,0,no,14629.173830476248,8,1,0.3410063829947843,43299.07136440041,399.0713644004136,4,0,0.009302362806536447
44100.0,8100,2,1,one,yes,no,no,no,no,1,no,16861.469214731245,8,2,0.38234624069685363,45607.6441824286,1507.6441824286012,5,0,0.03418694291221318
47000.0,5880,3,1,one,yes,no,no,no,no,1,no,8100.306002059362,7,1,0.17234693621402897,48811.50920763059,1811.5092076305882,5,0,0.038542749098523156
50000.0,5880,2,1,one,yes,no,no,no,no,0,no,-48.610181916708825,6,0,-9.722036383341765E-4,50589.93496563039,589.9349656303893,4,0,0.011798699312607786
50000.0,12944,3,1,one,yes,no,no,no,no,0,no,26510.570739538685,9,3,0.5302114147907737,49785.31446202236,-214.6855379776389,4,0,-0.0042937107595527775
53000.0,6020,3,1,one,yes,no,no,no,no,0,no,-668.4967728156116,6,0,-0.012613146656898333,57037.67019694874,4037.6701969487403,5,1,0.07618245654620265
53000.0,4050,2,1,one,yes,no,no,no,no,0,no,-9439.091630155926,5,1,-0.17809606849350804,52439.61245236132,-560.387547638682,4,0,-0.01057334995544683
54000.0,8400,2,1,one,yes,no,no,no,no,1,no,8009.08912427866,7,1,0.14831646526441963,54555.77639585793,555.7763958579308,4,0,0.01029215547885057
58500.0,5600,2,1,one,yes,no,no,no,yes,0,no,3625.9346659878065,7,0,0.061981789162184726,60219.152171249516,1719.152171249516,5,0,0.02938721660255583
59000.0,5985,3,1,one,yes,no,yes,no,no,0,no,-2938.0685348190236,6,0,-0.04979777177659362,60732.71661100418,1732.7166110041799,5,0,0.02936807815261322
60000.0,4500,3,1,one,yes,no,yes,no,no,0,no,-9123.787087078716,5,1,-0.1520631181179786,59482.14044998455,-517.8595500154479,4,0,-0.008630992500257464
62900.0,4920,3,1,two,yes,no,no,no,no,1,no,-6669.122339021029,6,0,-0.10602738217839473,62564.00057536882,-335.9994246311835,4,0,-0.005341803253277957
64000.0,8250,3,1,one,yes,no,no,no,no,0,no,-3881.1887785131767,6,0,-0.06064357466426838,63534.326062167296,-465.6739378327038,4,0,-0.007276155278635997
65000.0,8400,4,1,four,yes,no,no,no,no,3,no,27417.30844759915,9,3,0.4218047453476792,63314.49428018406,-1685.5057198159411,4,0,-0.025930857227937556
67900.0,6440,2,1,one,yes,no,no,no,yes,3,no,6932.346610711858,7,0,0.10209641547440144,67012.40753251316,-887.5924674868438,4,0,-0.013072054013061028
68500.0,8100,4,1,four,yes,no,yes,no,yes,2,no,36616.970462980535,9,4,0.534554313328183,68693.56402312366,193.56402312366117,4,0,0.002825752162389214
70000.0,6720,3,1,one,yes,no,no,no,no,0,no,-15224.05031720498,5,1,-0.21748643310292828,79113.74980859693,9113.749808596927,6,4,0.13019642583709895
